Location Type,Incident Zip,City,Borough,Latitude,Longitude,num_calls
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.715771407337066,-73.95886950251064,14
Club/Bar/Restaurant,11212.0,BROOKLYN,BROOKLYN,40.65714170240688,-73.9198007757128,14
Club/Bar/Restaurant,11377.0,WOODSIDE,QUEENS,40.75317251745335,-73.90498434978848,72
Club/Bar/Restaurant,11237.0,BROOKLYN,BROOKLYN,40.70896634763682,-73.92472681998196,10
Club/Bar/Restaurant,10019.0,NEW YORK,MANHATTAN,40.76391015925504,-73.98865404459387,68
Club/Bar/Restaurant,11249.0,BROOKLYN,BROOKLYN,40.71093446010397,-73.96513431546155,34
Club/Bar/Restaurant,10032.0,NEW YORK,MANHATTAN,40.838536015095094,-73.94159475699887,40
Club/Bar/Restaurant,11234.0,BROOKLYN,BROOKLYN,40.632497023997594,-73.93392816963859,16
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.765020168282106,-73.91738937049908,30
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.711380307649094,-73.94674524852796,47
Club/Bar/Restaurant,10013.0,NEW YORK,MANHATTAN,40.718830901844775,-73.99755052720725,24
Club/Bar/Restaurant,10009.0,NEW YORK,MANHATTAN,40.724093757645576,-73.98070211375489,25
Club/Bar/Restaurant,11204.0,BROOKLYN,BROOKLYN,40.613613813612204,-73.9810402039162,14
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.68334712333337,-73.96621237713741,38
Club/Bar/Restaurant,10025.0,NEW YORK,MANHATTAN,40.79365992334834,-73.97066718696469,106
Club/Bar/Restaurant,10014.0,NEW YORK,MANHATTAN,40.73394630224332,-74.00048351076722,27
Club/Bar/Restaurant,10018.0,NEW YORK,MANHATTAN,40.75667818010415,-73.99435110011524,24
Club/Bar/Restaurant,10031.0,NEW YORK,MANHATTAN,40.82103434765248,-73.95724362090972,21
Club/Bar/Restaurant,10009.0,NEW YORK,MANHATTAN,40.72440629026958,-73.97860951498689,15
Club/Bar/Restaurant,11215.0,BROOKLYN,BROOKLYN,40.665864601197384,-73.98904920580615,11
Club/Bar/Restaurant,10002.0,NEW YORK,MANHATTAN,40.71998860085032,-73.98809513895453,22
Club/Bar/Restaurant,11417.0,OZONE PARK,QUEENS,40.67187350554044,-73.84310610360545,11
Club/Bar/Restaurant,10019.0,NEW YORK,MANHATTAN,40.760558274627364,-73.9839908431067,35
Club/Bar/Restaurant,10463.0,BRONX,BRONX,40.87892448779635,-73.90478656028658,15
Club/Bar/Restaurant,10462.0,BRONX,BRONX,40.846499623097394,-73.86001443829363,10
Club/Bar/Restaurant,11206.0,BROOKLYN,BROOKLYN,40.70066106862213,-73.92966987438425,39
Club/Bar/Restaurant,10021.0,NEW YORK,MANHATTAN,40.76838706538064,-73.95558786773177,45
Club/Bar/Restaurant,10463.0,BRONX,BRONX,40.884034762361395,-73.89796587318172,10
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.713667854928644,-73.94931534885751,46
Club/Bar/Restaurant,10012.0,NEW YORK,MANHATTAN,40.72133685614058,-73.99708866145748,51
Club/Bar/Restaurant,10014.0,NEW YORK,MANHATTAN,40.733885888547256,-74.00263404880688,15
Club/Bar/Restaurant,10002.0,NEW YORK,MANHATTAN,40.72116616206719,-73.98868657458544,44
Club/Bar/Restaurant,10455.0,BRONX,BRONX,40.81258037978709,-73.90596162777997,23
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.70769792939539,-73.95581585916847,93
Club/Bar/Restaurant,10025.0,NEW YORK,MANHATTAN,40.79924045367392,-73.96287040133166,21
Club/Bar/Restaurant,10003.0,NEW YORK,MANHATTAN,40.73184063035641,-73.98986102742231,18
Club/Bar/Restaurant,10017.0,NEW YORK,MANHATTAN,40.75405004206811,-73.96852622070752,70
Club/Bar/Restaurant,10009.0,NEW YORK,MANHATTAN,40.72403030910753,-73.97888382485748,22
Club/Bar/Restaurant,10033.0,NEW YORK,MANHATTAN,40.85198792048085,-73.93176905150462,28
Club/Bar/Restaurant,11418.0,RICHMOND HILL,QUEENS,40.70211545022017,-73.8205695869553,19
Club/Bar/Restaurant,10002.0,NEW YORK,MANHATTAN,40.72141034382407,-73.98769444021134,30
Club/Bar/Restaurant,11385.0,RIDGEWOOD,QUEENS,40.70256373738663,-73.90062397841042,18
Club/Bar/Restaurant,10463.0,BRONX,BRONX,40.883552166422746,-73.8984982263291,56
Club/Bar/Restaurant,10075.0,NEW YORK,MANHATTAN,40.77076607202355,-73.95384973424773,103
Club/Bar/Restaurant,11206.0,BROOKLYN,BROOKLYN,40.70791010888068,-73.94500589752889,23
Club/Bar/Restaurant,11435.0,JAMAICA,QUEENS,40.69821675413468,-73.80633133659956,26
Club/Bar/Restaurant,10467.0,BRONX,BRONX,40.87153719371285,-73.8772305965687,49
Club/Bar/Restaurant,10471.0,BRONX,BRONX,40.889235323498006,-73.90039556054366,50
Club/Bar/Restaurant,11368.0,CORONA,QUEENS,40.75168548928093,-73.85543863752864,16
Club/Bar/Restaurant,10036.0,NEW YORK,MANHATTAN,40.76181082683495,-73.99387056156074,30
Club/Bar/Restaurant,10019.0,NEW YORK,MANHATTAN,40.76232459518089,-73.97645310023609,132
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.76038750335504,-73.92199029393608,120
Club/Bar/Restaurant,11367.0,FLUSHING,QUEENS,40.718658090597366,-73.81360953226844,46
Club/Bar/Restaurant,10036.0,NEW YORK,MANHATTAN,40.75962608520787,-73.99547346072606,20
Club/Bar/Restaurant,10013.0,NEW YORK,MANHATTAN,40.72593130954307,-74.00842073437161,32
Club/Bar/Restaurant,10003.0,NEW YORK,MANHATTAN,40.73178846496097,-73.9896914512527,81
Club/Bar/Restaurant,10033.0,NEW YORK,MANHATTAN,40.84862709282071,-73.9342412100782,14
Club/Bar/Restaurant,10040.0,NEW YORK,MANHATTAN,40.863282054634674,-73.92678280024691,286
Club/Bar/Restaurant,10014.0,NEW YORK,MANHATTAN,40.73400668783107,-74.00005412438867,70
Club/Bar/Restaurant,10003.0,NEW YORK,MANHATTAN,40.73609748034625,-73.98721541820298,70
Club/Bar/Restaurant,10002.0,NEW YORK,MANHATTAN,40.720787401897894,-73.9888561949954,20
Club/Bar/Restaurant,10005.0,NEW YORK,MANHATTAN,40.70619093472265,-74.00916484564914,26
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.71254872962978,-73.95796249400432,40
Club/Bar/Restaurant,10032.0,NEW YORK,MANHATTAN,40.843329754665135,-73.93914371913482,20
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.68067801663175,-73.96238478683077,30
Club/Bar/Restaurant,11004.0,GLEN OAKS,QUEENS,40.73713914084793,-73.70921875550243,21
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.7652399443814,-73.9139090710327,64
Club/Bar/Restaurant,10027.0,NEW YORK,MANHATTAN,40.80467737647586,-73.94773256873248,19
Club/Bar/Restaurant,11415.0,KEW GARDENS,QUEENS,40.70605964424251,-73.83143703998772,33
Club/Bar/Restaurant,10036.0,NEW YORK,MANHATTAN,40.759340440047396,-73.99195766645747,21
Club/Bar/Restaurant,10014.0,NEW YORK,MANHATTAN,40.72860488756345,-74.00531458413064,10
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.765481324871224,-73.91369937904541,27
Club/Bar/Restaurant,10003.0,NEW YORK,MANHATTAN,40.73058315407851,-73.98621703044627,24
Club/Bar/Restaurant,10012.0,NEW YORK,MANHATTAN,40.726716318100976,-73.99169101126809,24
Club/Bar/Restaurant,10012.0,NEW YORK,MANHATTAN,40.72924728304749,-74.00006494462761,68
Club/Bar/Restaurant,11216.0,BROOKLYN,BROOKLYN,40.6741368405935,-73.9538084478161,22
Club/Bar/Restaurant,10002.0,NEW YORK,MANHATTAN,40.72146257993042,-73.98852418166187,22
Club/Bar/Restaurant,11217.0,BROOKLYN,BROOKLYN,40.680880635623815,-73.98371072124884,10
Club/Bar/Restaurant,11232.0,BROOKLYN,BROOKLYN,40.651718432132675,-74.00463814475043,10
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.72004917716266,-73.95534951363307,18
Club/Bar/Restaurant,10031.0,NEW YORK,MANHATTAN,40.82259297164826,-73.94952504515548,13
Club/Bar/Restaurant,10040.0,NEW YORK,MANHATTAN,40.857175780096576,-73.9323999650772,20
Club/Bar/Restaurant,11215.0,BROOKLYN,BROOKLYN,40.667592764415495,-73.98100683677713,14
Club/Bar/Restaurant,10009.0,NEW YORK,MANHATTAN,40.729830314339154,-73.98079426221011,11
Club/Bar/Restaurant,11249.0,BROOKLYN,BROOKLYN,40.712218604686434,-73.96382426159278,15
Club/Bar/Restaurant,10002.0,NEW YORK,MANHATTAN,40.72285427191464,-73.98957017176942,31
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.75568406641523,-73.88411081494077,15
Club/Bar/Restaurant,10007.0,NEW YORK,MANHATTAN,40.714063020960076,-74.00770861403025,17
Club/Bar/Restaurant,10302.0,STATEN ISLAND,STATEN ISLAND,40.63322527705742,-74.13667391983134,19
Club/Bar/Restaurant,10033.0,NEW YORK,MANHATTAN,40.850448186397905,-73.93666119849158,10
Club/Bar/Restaurant,10024.0,NEW YORK,MANHATTAN,40.78670594836629,-73.9757150254468,10
Club/Bar/Restaurant,10002.0,NEW YORK,MANHATTAN,40.71407655470496,-73.98984208631849,12
Club/Bar/Restaurant,10014.0,NEW YORK,MANHATTAN,40.728547276561855,-74.00464710009602,28
Club/Bar/Restaurant,10075.0,NEW YORK,MANHATTAN,40.772421879134406,-73.95570792963673,27
Club/Bar/Restaurant,11222.0,BROOKLYN,BROOKLYN,40.73657808313633,-73.95530596144201,11
Club/Bar/Restaurant,10469.0,BRONX,BRONX,40.87904926625302,-73.84311987079408,11
Club/Bar/Restaurant,11206.0,BROOKLYN,BROOKLYN,40.7007187813526,-73.9297888277382,37
Club/Bar/Restaurant,11234.0,BROOKLYN,BROOKLYN,40.61478362623815,-73.93656784825214,32
Club/Bar/Restaurant,11206.0,BROOKLYN,BROOKLYN,40.704824707231204,-73.93401517892303,87
Club/Bar/Restaurant,10012.0,NEW YORK,MANHATTAN,40.72223428946961,-73.99433237367849,27
Club/Bar/Restaurant,11435.0,JAMAICA,QUEENS,40.702273919924906,-73.81152745690322,17
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.73875785506075,-74.00019486169344,179
Club/Bar/Restaurant,11221.0,BROOKLYN,BROOKLYN,40.696222550514406,-73.93391550502399,98
Club/Bar/Restaurant,10003.0,NEW YORK,MANHATTAN,40.72477818891708,-73.98794997163901,11
Club/Bar/Restaurant,11249.0,BROOKLYN,BROOKLYN,40.717768463150406,-73.96366973789922,26
Club/Bar/Restaurant,11216.0,BROOKLYN,BROOKLYN,40.67127809120883,-73.95035693397014,38
Club/Bar/Restaurant,10002.0,NEW YORK,MANHATTAN,40.722057877201856,-73.98570650787364,42
Club/Bar/Restaurant,10002.0,NEW YORK,MANHATTAN,40.72042228058381,-73.98817082018844,38
Club/Bar/Restaurant,10002.0,NEW YORK,MANHATTAN,40.719425986286495,-73.98870129999074,10
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.743717465597626,-74.00597259463366,28
Club/Bar/Restaurant,10458.0,BRONX,BRONX,40.85930240930839,-73.89807611929075,54
Club/Bar/Restaurant,10012.0,NEW YORK,MANHATTAN,40.72827563770185,-73.9993577791577,37
Club/Bar/Restaurant,11216.0,BROOKLYN,BROOKLYN,40.6784553835671,-73.94967740249261,25
Club/Bar/Restaurant,11385.0,RIDGEWOOD,QUEENS,40.704848834157794,-73.90560866092983,13
Club/Bar/Restaurant,10010.0,NEW YORK,MANHATTAN,40.73964394537994,-73.98965414988534,22
Club/Bar/Restaurant,10030.0,NEW YORK,MANHATTAN,40.81722640229732,-73.94229989188614,46
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.68729923234452,-73.95691110551964,199
Club/Bar/Restaurant,10009.0,NEW YORK,MANHATTAN,40.72292767698116,-73.98354531334377,61
Club/Bar/Restaurant,10002.0,NEW YORK,MANHATTAN,40.71757618265161,-73.99052335213463,18
Club/Bar/Restaurant,10033.0,NEW YORK,MANHATTAN,40.84581890226479,-73.93857398765562,64
Club/Bar/Restaurant,10451.0,BRONX,BRONX,40.82552296269346,-73.92654974046609,13
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.76042048668633,-73.92205884007957,15
Club/Bar/Restaurant,11205.0,BROOKLYN,BROOKLYN,40.69492270902092,-73.953090842507,43
Club/Bar/Restaurant,10457.0,BRONX,BRONX,40.854347678079705,-73.90059962913512,12
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.71355467851807,-73.96188647771208,39
Club/Bar/Restaurant,11230.0,BROOKLYN,BROOKLYN,40.61101572551566,-73.97340545463473,15
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.76750843439605,-73.91203971205353,32
Club/Bar/Restaurant,10463.0,BRONX,BRONX,40.87823133263563,-73.90299395653054,12
Club/Bar/Restaurant,10021.0,NEW YORK,MANHATTAN,40.7706629979752,-73.95701963075567,44
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.71189524813013,-73.9573424856154,10
Club/Bar/Restaurant,10003.0,NEW YORK,MANHATTAN,40.72602991045208,-73.98907539784483,20
Club/Bar/Restaurant,11221.0,BROOKLYN,BROOKLYN,40.68970483200626,-73.9185211809637,109
Club/Bar/Restaurant,10027.0,NEW YORK,MANHATTAN,40.80921012574268,-73.94444897698095,29
Club/Bar/Restaurant,11222.0,BROOKLYN,BROOKLYN,40.723365636650094,-73.95056706668392,10
Club/Bar/Restaurant,10016.0,NEW YORK,MANHATTAN,40.74368440120076,-73.97359428768951,17
Club/Bar/Restaurant,10029.0,NEW YORK,MANHATTAN,40.797569786819636,-73.93910248217495,11
Club/Bar/Restaurant,10003.0,NEW YORK,MANHATTAN,40.726392292507036,-73.98988711151105,18
Club/Bar/Restaurant,10003.0,NEW YORK,MANHATTAN,40.732886006292134,-73.98624181173824,19
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.7134602748696,-73.95874828450539,30
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.76115715320598,-73.92366432338812,16
Club/Bar/Restaurant,10023.0,NEW YORK,MANHATTAN,40.77638922893031,-73.97952073832798,13
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.766982304326866,-73.91689596568685,20
Club/Bar/Restaurant,10304.0,STATEN ISLAND,STATEN ISLAND,40.62553848367917,-74.07577709208077,12
Club/Bar/Restaurant,11433.0,JAMAICA,QUEENS,40.70789309418511,-73.78672142438154,75
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.714729268740406,-73.94180064064705,27
Club/Bar/Restaurant,10025.0,NEW YORK,MANHATTAN,40.79976023373935,-73.96620746732846,14
Club/Bar/Restaurant,10002.0,NEW YORK,MANHATTAN,40.718953604776175,-73.98611481859362,22
Club/Bar/Restaurant,10014.0,NEW YORK,MANHATTAN,40.72932960163197,-74.00235604967938,23
Club/Bar/Restaurant,10470.0,BRONX,BRONX,40.89858620217738,-73.8673887913736,19
Club/Bar/Restaurant,11432.0,JAMAICA,QUEENS,40.71184860073022,-73.78986498358812,62
Club/Bar/Restaurant,11422.0,ROSEDALE,QUEENS,40.67413839153959,-73.72954484804696,18
Club/Bar/Restaurant,11385.0,RIDGEWOOD,QUEENS,40.69645621136584,-73.90014263019053,13
Club/Bar/Restaurant,11216.0,BROOKLYN,BROOKLYN,40.683153443944065,-73.95385989080806,36
Club/Bar/Restaurant,11203.0,BROOKLYN,BROOKLYN,40.65232957714403,-73.92727379241056,25
Club/Bar/Restaurant,10014.0,NEW YORK,MANHATTAN,40.738532720463716,-74.00387196093777,51
Club/Bar/Restaurant,11377.0,WOODSIDE,QUEENS,40.742794658253324,-73.91560893506559,96
Club/Bar/Restaurant,10457.0,BRONX,BRONX,40.851288500289606,-73.89878602823659,31
Club/Bar/Restaurant,10467.0,BRONX,BRONX,40.876395105727845,-73.87964797824478,11
Club/Bar/Restaurant,10036.0,NEW YORK,MANHATTAN,40.76038872039934,-73.98934771102958,11
Club/Bar/Restaurant,11237.0,BROOKLYN,BROOKLYN,40.706409572179325,-73.92261612218131,45
Club/Bar/Restaurant,10040.0,NEW YORK,MANHATTAN,40.862651831098994,-73.92846821162466,79
Club/Bar/Restaurant,11205.0,BROOKLYN,BROOKLYN,40.69639887482728,-73.96749680296806,32
Club/Bar/Restaurant,10034.0,NEW YORK,MANHATTAN,40.86553575890189,-73.92726840202711,88
Club/Bar/Restaurant,11221.0,BROOKLYN,BROOKLYN,40.689647104993796,-73.91839865112168,10
Club/Bar/Restaurant,11206.0,BROOKLYN,BROOKLYN,40.70733557768745,-73.94320294670423,15
Club/Bar/Restaurant,10025.0,NEW YORK,MANHATTAN,40.80000172193471,-73.96604481058134,72
Club/Bar/Restaurant,10001.0,NEW YORK,MANHATTAN,40.74550120706838,-73.98925986854637,32
Club/Bar/Restaurant,11435.0,JAMAICA,QUEENS,40.70223509145586,-73.81128231914958,21
Club/Bar/Restaurant,10024.0,NEW YORK,MANHATTAN,40.788731245627545,-73.97426256075084,23
Club/Bar/Restaurant,11385.0,RIDGEWOOD,QUEENS,40.7040534487438,-73.90977549480867,64
Club/Bar/Restaurant,10028.0,NEW YORK,MANHATTAN,40.77757461413211,-73.95105398005762,143
Club/Bar/Restaurant,10025.0,NEW YORK,MANHATTAN,40.798562663235344,-73.96336198310703,20
Club/Bar/Restaurant,10034.0,NEW YORK,MANHATTAN,40.86895885480603,-73.91583207771643,65
Club/Bar/Restaurant,11419.0,SOUTH RICHMOND HILL,QUEENS,40.68576439562681,-73.82746439483222,99
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.76754409395394,-73.91201078406542,73
Club/Bar/Restaurant,11415.0,KEW GARDENS,QUEENS,40.706059649524185,-73.8314406467609,19
Club/Bar/Restaurant,11375.0,FOREST HILLS,QUEENS,40.71924726904146,-73.84237048590964,14
Club/Bar/Restaurant,11232.0,BROOKLYN,BROOKLYN,40.64600662330957,-73.99860903604463,19
Club/Bar/Restaurant,10032.0,NEW YORK,MANHATTAN,40.83906280272355,-73.94120759744989,140
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.7440605128949,-74.00680987559377,12
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.744203246663524,-74.00669440714869,119
Club/Bar/Restaurant,10458.0,BRONX,BRONX,40.85987440127747,-73.8932165160016,34
Club/Bar/Restaurant,11209.0,BROOKLYN,BROOKLYN,40.62267861736339,-74.02541404416456,32
Club/Bar/Restaurant,10458.0,BRONX,BRONX,40.85399665667094,-73.88889541644555,12
Club/Bar/Restaurant,11215.0,BROOKLYN,BROOKLYN,40.66859873118069,-73.9933960904207,38
Club/Bar/Restaurant,10036.0,NEW YORK,MANHATTAN,40.760561673340156,-73.9897230954111,44
Club/Bar/Restaurant,11222.0,BROOKLYN,BROOKLYN,40.73420646889269,-73.95492868028974,13
Club/Bar/Restaurant,11219.0,BROOKLYN,BROOKLYN,40.620265996201255,-73.99822054091341,13
Club/Bar/Restaurant,11237.0,BROOKLYN,BROOKLYN,40.70169626675707,-73.92181372712216,103
Club/Bar/Restaurant,10023.0,NEW YORK,MANHATTAN,40.77699299648246,-73.97910533111867,11
Club/Bar/Restaurant,10016.0,NEW YORK,MANHATTAN,40.7424424064156,-73.98050553535441,100
Club/Bar/Restaurant,11225.0,BROOKLYN,BROOKLYN,40.65683338092396,-73.96013844922616,67
Club/Bar/Restaurant,11217.0,BROOKLYN,BROOKLYN,40.67854566328789,-73.97342899906955,18
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.757847585552575,-73.91660415727935,49
Club/Bar/Restaurant,10012.0,NEW YORK,MANHATTAN,40.72761140149759,-74.00126999709674,23
Club/Bar/Restaurant,10036.0,NEW YORK,MANHATTAN,40.76478896250351,-73.99590269510897,30
Club/Bar/Restaurant,11105.0,ASTORIA,QUEENS,40.77159735201761,-73.90757916260694,23
Club/Bar/Restaurant,10009.0,NEW YORK,MANHATTAN,40.72986362290686,-73.98316836156172,26
Club/Bar/Restaurant,10018.0,NEW YORK,MANHATTAN,40.75200279934929,-73.98325660862943,24
Club/Bar/Restaurant,11207.0,BROOKLYN,BROOKLYN,40.6793737636452,-73.88643907714068,12
Club/Bar/Restaurant,10031.0,NEW YORK,MANHATTAN,40.830458421929315,-73.94749911852931,31
Club/Bar/Restaurant,10029.0,NEW YORK,MANHATTAN,40.79318721548483,-73.94056192598961,18
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.717652649105844,-73.95444926720909,23
Club/Bar/Restaurant,11105.0,ASTORIA,QUEENS,40.7696422659,-73.90999711650477,13
Club/Bar/Restaurant,10002.0,NEW YORK,MANHATTAN,40.72250863023186,-73.9920486951996,37
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.761522691868464,-73.92440391028954,23
Club/Bar/Restaurant,10003.0,NEW YORK,MANHATTAN,40.73465934359266,-73.98828736753583,20
Club/Bar/Restaurant,11219.0,BROOKLYN,BROOKLYN,40.622771986439695,-73.99796111000445,47
Club/Bar/Restaurant,11375.0,FOREST HILLS,QUEENS,40.71924029726528,-73.84532504397058,14
Club/Bar/Restaurant,10013.0,NEW YORK,MANHATTAN,40.719484088912246,-73.99540403693251,38
Club/Bar/Restaurant,11377.0,WOODSIDE,QUEENS,40.74425234829671,-73.91224003229253,14
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.75565694895899,-73.88443932375282,21
Club/Bar/Restaurant,10031.0,NEW YORK,MANHATTAN,40.8242738097366,-73.95203493576481,38
Club/Bar/Restaurant,10025.0,NEW YORK,MANHATTAN,40.80234630821016,-73.9681096770604,69
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.768635807287744,-73.91110679905087,17
Club/Bar/Restaurant,10036.0,NEW YORK,MANHATTAN,40.76040500039782,-73.98747426235285,33
Club/Bar/Restaurant,10002.0,NEW YORK,MANHATTAN,40.7211442713072,-73.98939366716121,16
Club/Bar/Restaurant,11419.0,SOUTH RICHMOND HILL,QUEENS,40.691468665731826,-73.82069199417022,12
Club/Bar/Restaurant,10025.0,NEW YORK,MANHATTAN,40.80237263940891,-73.96430261773159,10
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.76761182333474,-73.91825619346511,34
Club/Bar/Restaurant,11694.0,ROCKAWAY PARK,QUEENS,40.58075262224669,-73.83390611100985,12
Club/Bar/Restaurant,10025.0,NEW YORK,MANHATTAN,40.806451529566786,-73.96504815972594,42
Club/Bar/Restaurant,11207.0,BROOKLYN,BROOKLYN,40.67934095797227,-73.88657253050317,40
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.7690259358455,-73.91524716819194,13
Club/Bar/Restaurant,11377.0,WOODSIDE,QUEENS,40.74480251601369,-73.91025803292699,33
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.765704632434705,-73.91882891608185,10
Club/Bar/Restaurant,10036.0,NEW YORK,MANHATTAN,40.76011682373841,-73.98767285043459,26
Club/Bar/Restaurant,11419.0,SOUTH RICHMOND HILL,QUEENS,40.69001620628986,-73.82574418718356,17
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.712674488121074,-73.95661334500144,17
Club/Bar/Restaurant,10457.0,BRONX,BRONX,40.85124460725931,-73.89881139761127,19
Club/Bar/Restaurant,11223.0,BROOKLYN,BROOKLYN,40.596455558934544,-73.9780383582942,68
Club/Bar/Restaurant,10003.0,NEW YORK,MANHATTAN,40.732875018197106,-73.98616604114879,88
Club/Bar/Restaurant,11210.0,BROOKLYN,BROOKLYN,40.63069697144947,-73.9453973705545,142
Club/Bar/Restaurant,11105.0,ASTORIA,QUEENS,40.775546922595076,-73.91454925462607,27
Club/Bar/Restaurant,11209.0,BROOKLYN,BROOKLYN,40.621924989141405,-74.03167804148819,22
Club/Bar/Restaurant,10024.0,NEW YORK,MANHATTAN,40.78597321685414,-73.97625334794411,20
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.68268193626045,-73.96311197065731,40
Club/Bar/Restaurant,10031.0,NEW YORK,MANHATTAN,40.82513201562631,-73.94397319081621,27
Club/Bar/Restaurant,10014.0,NEW YORK,MANHATTAN,40.729700080681404,-74.00447760169754,11
Club/Bar/Restaurant,10032.0,NEW YORK,MANHATTAN,40.83917804362096,-73.94113521565505,26
Club/Bar/Restaurant,10009.0,NEW YORK,MANHATTAN,40.72308400064481,-73.98267581874258,49
Club/Bar/Restaurant,10022.0,NEW YORK,MANHATTAN,40.76333658860841,-73.97274900384755,24
Club/Bar/Restaurant,10128.0,NEW YORK,MANHATTAN,40.78106246795127,-73.94941931511931,20
Club/Bar/Restaurant,10019.0,NEW YORK,MANHATTAN,40.769295788655384,-73.99493849321894,17
Club/Bar/Restaurant,10003.0,NEW YORK,MANHATTAN,40.73132175501604,-73.98861268743401,12
Club/Bar/Restaurant,11203.0,BROOKLYN,BROOKLYN,40.65160575145139,-73.93310919375341,45
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.71869299409883,-73.95465418163987,11
Club/Bar/Restaurant,11206.0,BROOKLYN,BROOKLYN,40.704112680317785,-73.94785469693443,26
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.67631977194665,-73.9559375925049,43
Club/Bar/Restaurant,10013.0,NEW YORK,MANHATTAN,40.726002604601796,-74.00931188460676,16
Club/Bar/Restaurant,11206.0,BROOKLYN,BROOKLYN,40.70624306918318,-73.94301632443914,60
Club/Bar/Restaurant,10128.0,NEW YORK,MANHATTAN,40.78002802857021,-73.9501675338124,45
Club/Bar/Restaurant,11206.0,BROOKLYN,BROOKLYN,40.70810404540373,-73.94306883695855,32
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.765242686424045,-73.91390545750168,13
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.76751940508427,-73.91202886723393,13
Club/Bar/Restaurant,11222.0,BROOKLYN,BROOKLYN,40.72242119232746,-73.94999414833275,25
Club/Bar/Restaurant,11207.0,BROOKLYN,BROOKLYN,40.67638691148331,-73.89157433137026,51
Club/Bar/Restaurant,11102.0,ASTORIA,QUEENS,40.77027188368597,-73.91883056983484,51
Club/Bar/Restaurant,10002.0,NEW YORK,MANHATTAN,40.72010391891492,-73.98847030250688,10
Club/Bar/Restaurant,11201.0,BROOKLYN,BROOKLYN,40.68808605426441,-73.98677389755866,10
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.76452537267425,-73.91636114915558,12
Club/Bar/Restaurant,10010.0,NEW YORK,MANHATTAN,40.740936919092704,-73.99212949530241,36
Club/Bar/Restaurant,10016.0,NEW YORK,MANHATTAN,40.743614783669095,-73.98282205027188,21
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.716804572492215,-73.95458692655298,10
Club/Bar/Restaurant,11232.0,BROOKLYN,BROOKLYN,40.652626883466056,-74.00616265386478,13
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.75607293300294,-73.88055478961235,161
Club/Bar/Restaurant,10009.0,NEW YORK,MANHATTAN,40.72787656048934,-73.98416105264528,13
Club/Bar/Restaurant,10022.0,NEW YORK,MANHATTAN,40.756489546522715,-73.96648930398932,25
Club/Bar/Restaurant,11249.0,BROOKLYN,BROOKLYN,40.71070456386129,-73.9673996514594,20
